Ocupat_v02_G000103.t1	ENSP00000318423.8	38.1	97	52	2	518	606	442	538	3.2e-08	60.1
Ocupat_v02_G000106.t3	ENSP00000346389.5	48.0	329	147	9	58	373	1	318	1.8e-59	229.6
Ocupat_v02_G000108.t0	ENSP00000410537.1	47.6	143	73	1	3	145	17	157	3.3e-30	132.5
Ocupat_v02_G000109.t0	ENSP00000377721.3	55.9	347	137	5	67	411	77	409	3.2e-104	377.9
Ocupat_v02_G000110.t0	ENSP00000263846.4	35.4	271	167	4	164	430	137	403	2.4e-35	149.1
Ocupat_v02_G000111.t0	ENSP00000340914.3	32.0	278	166	9	310	575	301	567	3.0e-28	125.9
Ocupat_v02_G000112.t0	ENSP00000479284.1	83.1	118	19	1	79	196	10	126	6.9e-46	183.0
Ocupat_v02_G000113.t0	ENSP00000425048.1	46.0	226	116	1	5	230	49	268	3.8e-50	197.6
Ocupat_v02_G000114.t0	ENSP00000251076.5	34.7	3312	1655	77	1	3094	1	3022	0.0e+00	1555.8
Ocupat_v02_G000115.t0	ENSP00000300056.3	34.8	247	135	6	6	230	3	245	8.8e-24	109.8
Ocupat_v02_G000117.t0	ENSP00000268130.7	25.8	604	361	21	3	574	18	566	5.6e-37	155.2
Ocupat_v02_G000118.t0	ENSP00000241356.4	25.1	279	169	7	42	290	27	295	1.7e-07	56.2
Ocupat_v02_G000119.t0	ENSP00000284885.3	27.3	710	410	27	16	639	330	1019	4.9e-50	200.3
Ocupat_v02_G000121.t1	ENSP00000319730.6	39.4	279	139	10	348	609	34	299	5.0e-48	193.0
Ocupat_v02_G000122.t0	ENSP00000494414.1	41.2	260	141	7	1022	1277	198	449	1.3e-46	188.7
Ocupat_v02_G000123.t0	ENSP00000494414.1	41.9	260	139	7	716	971	198	449	1.2e-48	194.5
Ocupat_v02_G000124.t0	ENSP00000402584.2	37.0	192	94	8	54	221	730	918	7.9e-24	110.5
Ocupat_v02_G000125.t0	ENSP00000330330.5	40.6	254	141	5	35	283	242	490	1.6e-45	184.1
Ocupat_v02_G000129.t0	ENSP00000494414.1	42.0	257	137	7	103	355	199	447	1.9e-47	189.9
Ocupat_v02_G000130.t0	ENSP00000061240.2	29.6	415	223	7	48	430	626	1003	1.1e-50	201.4
Ocupat_v02_G000131.t0	ENSP00000412763.3	34.3	181	106	5	48	216	856	1035	1.9e-21	103.2
Ocupat_v02_G000134.t0	ENSP00000284885.3	41.5	241	133	5	1958	2195	784	1019	1.9e-47	191.8
Ocupat_v02_G000136.t0	ENSP00000319388.2	29.9	344	197	14	77	393	562	888	1.2e-29	131.0
Ocupat_v02_G000137.t0	ENSP00000480750.1	29.5	448	241	21	34	430	41	464	6.9e-34	144.4
Ocupat_v02_G000138.t0	ENSP00000402584.2	38.8	170	89	5	20	174	747	916	3.5e-22	105.5
Ocupat_v02_G000140.t0	ENSP00000371994.3	29.1	127	86	1	282	404	1071	1197	3.2e-05	50.1
Ocupat_v02_G000143.t0	ENSP00000241356.4	20.1	299	198	9	21	286	1	291	6.5e-07	54.3
Ocupat_v02_G000144.t0	ENSP00000256906.4	35.0	103	62	3	15	113	4	105	1.4e-05	48.9
Ocupat_v02_G000146.t0	ENSP00000358313.3	64.7	167	57	2	1	166	1	166	3.3e-52	203.8
Ocupat_v02_G000148.t0	ENSP00000260803.4	58.5	378	148	5	22	392	1	376	1.6e-129	462.2
Ocupat_v02_G000149.t0	ENSP00000270538.2	43.4	396	218	2	61	455	58	448	4.8e-90	330.9
Ocupat_v02_G000150.t0	ENSP00000362435.3	33.1	130	81	3	18	142	16	144	9.4e-08	55.8
Ocupat_v02_G000152.t0	ENSP00000358320.1	47.3	129	65	2	14	140	15	142	2.7e-27	121.3
Ocupat_v02_G000153.t0	ENSP00000269919.3	47.2	199	103	1	1	199	1	197	1.6e-42	171.8
Ocupat_v02_G000154.t0	ENSP00000486152.1	30.8	344	151	9	8	346	19	280	3.2e-23	108.6
Ocupat_v02_G000157.t0	ENSP00000484421.1	43.6	241	129	3	1	234	75	315	2.6e-51	201.4
Ocupat_v02_G000158.t1	ENSP00000422078.1	50.8	65	31	1	68	131	63	127	6.8e-13	72.8
Ocupat_v02_G000159.t0	ENSP00000467083.2	24.5	318	178	13	358	639	405	696	6.0e-04	45.4
Ocupat_v02_G000160.t0	ENSP00000457703.1	35.7	328	188	7	45	361	62	377	1.5e-33	142.9
Ocupat_v02_G000161.t0	ENSP00000310226.6	65.3	199	65	2	1	198	1	196	3.1e-71	268.5
Ocupat_v02_G000163.t2	ENSP00000325819.3	76.4	347	77	2	21	367	77	418	7.0e-156	549.3
Ocupat_v02_G000167.t0	ENSP00000397752.2	42.0	162	79	4	24	184	23	170	4.3e-24	110.9
Ocupat_v02_G000168.t0	ENSP00000271843.4	35.4	99	63	1	78	176	48	145	5.1e-11	67.0
Ocupat_v02_G000170.t0	ENSP00000439156.2	55.2	466	196	6	303	758	172	634	3.3e-54	212.6
Ocupat_v02_G000172.t0	ENSP00000366506.2	31.4	303	194	6	23	321	19	311	3.8e-28	124.8
Ocupat_v02_G000175.t1	ENSP00000368411.5	24.3	510	341	13	35	541	222	689	1.3e-26	120.6
Ocupat_v02_G000180.t0	ENSP00000383938.3	40.9	88	43	3	143	221	279	366	1.0e-07	57.4
Ocupat_v02_G000181.t0	ENSP00000343175.3	57.1	105	44	1	378	481	363	467	5.9e-30	131.3
Ocupat_v02_G000182.t0	ENSP00000400228.3	29.9	479	261	18	30	481	25	455	2.4e-37	156.0
Ocupat_v02_G000183.t0	ENSP00000352934.6	27.8	460	293	13	29	480	24	452	8.4e-35	147.5
Ocupat_v02_G000184.t0	ENSP00000225823.2	31.8	333	189	10	230	554	202	504	1.5e-35	150.2
Ocupat_v02_G000185.t0	ENSP00000353292.3	28.7	534	331	12	1	501	127	643	3.2e-45	182.2
Ocupat_v02_G000186.t0	ENSP00000353292.3	29.2	561	337	14	1	519	127	669	2.4e-45	182.6
Ocupat_v02_G000190.t0	ENSP00000225823.2	34.1	82	48	1	1	76	272	353	3.9e-04	43.5
Ocupat_v02_G000192.t0	ENSP00000352934.6	28.9	471	282	16	9	454	15	457	1.1e-36	153.7
Ocupat_v02_G000193.t0	ENSP00000353292.3	25.1	537	336	14	23	510	113	632	3.0e-35	149.1
Ocupat_v02_G000194.t0	ENSP00000456309.1	27.2	525	330	16	28	535	29	518	1.3e-36	153.7
Ocupat_v02_G000199.t0	ENSP00000420371.1	49.2	59	30	0	384	442	26	84	7.8e-11	67.8
Ocupat_v02_G000200.t0	ENSP00000225823.2	27.6	526	275	15	37	543	67	505	2.5e-35	149.4
Ocupat_v02_G000201.t0	ENSP00000479755.1	33.2	211	102	4	34	207	37	245	3.9e-26	117.5
Ocupat_v02_G000202.t0	ENSP00000353292.3	25.3	530	325	14	26	498	117	632	2.7e-29	129.8
Ocupat_v02_G000204.t0	ENSP00000456309.1	26.6	545	322	18	22	534	20	518	1.7e-41	169.9
Ocupat_v02_G000205.t0	ENSP00000274353.5	56.3	378	152	5	1	370	1	373	4.9e-117	420.2
Ocupat_v02_G000206.t0	ENSP00000376456.2	31.1	254	162	8	113	357	72	321	2.2e-29	129.0
Ocupat_v02_G000208.t0	ENSP00000484956.1	45.8	655	338	6	318	965	373	1017	3.0e-158	558.5
Ocupat_v02_G000209.t0	ENSP00000222307.3	43.2	125	70	1	50	174	7	130	8.2e-17	87.0
Ocupat_v02_G000210.t0	ENSP00000301071.7	96.0	452	17	1	1	452	1	451	3.7e-260	896.0
Ocupat_v02_G000211.t0	ENSP00000301071.7	97.6	452	10	1	1	452	1	451	1.6e-263	907.1
Ocupat_v02_G000216.t0	ENSP00000274353.5	58.4	401	154	4	388	788	10	397	5.5e-134	477.6
Ocupat_v02_G000217.t2	ENSP00000274353.5	57.7	397	159	3	3	399	10	397	3.7e-134	477.2
Ocupat_v02_G000218.t0	ENSP00000274353.5	59.0	405	157	3	59	463	9	404	3.0e-140	497.7
Ocupat_v02_G000220.t0	ENSP00000255189.3	63.7	822	294	4	76	895	47	866	0.0e+00	1097.4
Ocupat_v02_G000221.t0	ENSP00000274353.5	60.4	391	151	3	4	393	10	397	5.4e-138	490.0
Ocupat_v02_G000222.t0	ENSP00000484468.1	29.7	475	292	11	261	722	227	672	1.6e-42	173.7
Ocupat_v02_G000223.t0	ENSP00000274353.5	61.1	391	148	3	4	393	10	397	4.1e-141	500.4
Ocupat_v02_G000229.t1	ENSP00000366936.3	55.7	106	47	0	398	503	399	504	9.8e-31	134.0
Ocupat_v02_G000230.t0	ENSP00000361667.3	29.5	396	228	8	147	512	163	537	4.4e-39	161.8
Ocupat_v02_G000231.t0	ENSP00000327133.3	36.2	312	186	6	1	310	22	322	1.8e-48	192.2
Ocupat_v02_G000235.t0	ENSP00000499436.1	29.1	1412	712	40	113	1414	733	1965	4.1e-129	462.6
Ocupat_v02_G000236.t0	ENSP00000407822.2	34.1	85	50	3	1	85	441	519	3.4e-06	50.8
Ocupat_v02_G000238.t0	ENSP00000389879.3	36.0	681	400	9	18	688	13	667	1.8e-104	379.4
Ocupat_v02_G000241.t0	ENSP00000343175.3	29.1	1507	814	49	72	1422	191	1598	1.9e-135	483.8
Ocupat_v02_G000242.t0	ENSP00000251089.3	25.8	159	101	4	60	203	292	448	9.8e-07	53.5
Ocupat_v02_G000243.t1	ENSP00000442477.2	28.6	416	236	15	294	673	78	468	2.0e-31	136.7
Ocupat_v02_G000244.t0	ENSP00000442477.2	28.0	460	273	15	5	431	30	464	2.8e-37	155.6
Ocupat_v02_G000246.t0	ENSP00000442477.2	28.4	461	278	17	4	435	31	468	3.3e-37	155.6
Ocupat_v02_G000247.t0	ENSP00000442477.2	27.5	466	276	19	4	434	30	468	1.7e-34	146.4
Ocupat_v02_G000248.t0	ENSP00000442477.2	27.0	333	207	11	6	323	158	469	5.0e-23	107.8
Ocupat_v02_G000249.t0	ENSP00000461559.2	23.1	268	185	6	8	260	30	291	1.9e-14	79.0
Ocupat_v02_G000251.t0	ENSP00000495740.1	42.5	339	186	4	14	345	25	361	3.9e-71	267.7
Ocupat_v02_G000252.t0	ENSP00000463041.2	36.9	290	178	1	71	355	169	458	2.0e-46	186.0
Ocupat_v02_G000255.t0	ENSP00000452741.1	35.9	334	190	5	73	388	97	424	3.3e-58	224.9
Ocupat_v02_G000256.t0	ENSP00000452741.1	36.0	364	204	6	51	388	64	424	2.8e-65	248.4
Ocupat_v02_G000258.t0	ENSP00000452741.1	35.4	367	208	6	59	399	61	424	1.6e-63	242.7
Ocupat_v02_G000260.t0	ENSP00000354957.5	39.4	1052	591	6	23	1037	52	1093	8.4e-199	693.3
Ocupat_v02_G000261.t0	ENSP00000452741.1	36.8	321	182	4	84	386	107	424	1.7e-59	229.2
Ocupat_v02_G000263.t1	ENSP00000373600.3	34.7	1180	601	27	17	1149	444	1501	6.3e-179	627.5
Ocupat_v02_G000264.t2	ENSP00000373600.3	30.9	1824	996	43	160	1918	160	1783	4.2e-217	755.4
Ocupat_v02_G000266.t0	ENSP00000414802.2	24.8	307	185	7	32	299	10	309	1.1e-13	76.6
Ocupat_v02_G000296.t0	ENSP00000424328.1	23.9	351	217	11	60	376	91	425	1.1e-10	67.0
Ocupat_v02_G000297.t0	ENSP00000484679.1	66.3	163	55	0	8	170	4	166	2.1e-62	237.7
Ocupat_v02_G000298.t0	ENSP00000266544.5	47.7	342	178	1	38	379	33	373	1.7e-83	308.9
Ocupat_v02_G000299.t0	ENSP00000286186.6	40.9	66	35	1	15	80	115	176	1.2e-03	44.7
Ocupat_v02_G000300.t0	ENSP00000499208.1	28.6	447	286	12	32	454	383	820	1.7e-37	156.4
Ocupat_v02_G000302.t0	ENSP00000499208.1	27.6	450	287	14	10	432	383	820	8.2e-34	144.1
Ocupat_v02_G000303.t0	ENSP00000499208.1	27.7	444	290	11	12	432	385	820	5.7e-35	147.9
Ocupat_v02_G000304.t0	ENSP00000493906.1	53.3	107	46	2	97	201	77	181	3.0e-26	118.6
Ocupat_v02_G000306.t0	ENSP00000283109.3	69.9	309	93	0	1	309	1	309	1.2e-129	462.6
Ocupat_v02_G000308.t0	ENSP00000310796.2	46.8	47	21	1	35	81	20	62	4.6e-04	46.2
Ocupat_v02_G000310.t0	ENSP00000312664.5	29.5	95	67	0	1	95	32	126	3.1e-04	45.8
Ocupat_v02_G000314.t0	ENSP00000461988.1	57.9	152	63	1	685	835	480	631	1.1e-45	184.5
Ocupat_v02_G000315.t0	ENSP00000386502.1	28.4	194	107	5	69	249	141	315	7.3e-09	60.8
Ocupat_v02_G000330.t0	ENSP00000461988.1	42.1	252	130	6	3	241	360	608	2.5e-45	181.4
Ocupat_v02_G000331.t0	ENSP00000386502.1	30.2	169	87	5	28	184	136	285	9.9e-09	59.7
Ocupat_v02_G000332.t0	ENSP00000450004.1	38.1	223	110	8	38	238	68	284	1.6e-36	152.1
Ocupat_v02_G000333.t0	ENSP00000387246.1	42.0	88	45	3	177	259	356	442	3.2e-09	61.6
Ocupat_v02_G000334.t0	ENSP00000386502.1	30.8	169	86	5	44	200	136	285	6.1e-09	61.6
Ocupat_v02_G000335.t0	ENSP00000450004.1	35.6	270	153	7	71	319	76	345	9.4e-40	163.3
Ocupat_v02_G000338.t0	ENSP00000450004.1	36.0	261	146	6	6	245	71	331	8.7e-42	169.9
Ocupat_v02_G000339.t0	ENSP00000307822.6	27.2	324	209	7	22	319	154	476	8.0e-23	107.1
Ocupat_v02_G000340.t0	ENSP00000299727.3	29.9	304	186	7	25	316	32	320	1.4e-25	116.7
Ocupat_v02_G000341.t0	ENSP00000381003.2	32.4	340	175	9	396	682	1396	1733	3.3e-34	146.0
Ocupat_v02_G000348.t0	ENSP00000317636.5	45.8	96	43	3	18	112	22	109	8.8e-09	58.9
Ocupat_v02_G000349.t0	ENSP00000355028.3	25.5	149	105	3	20	163	393	540	1.2e-10	68.2
Ocupat_v02_G000350.t0	ENSP00000355028.3	25.3	174	111	3	21	186	393	555	7.7e-13	75.9
Ocupat_v02_G000353.t0	ENSP00000355028.3	25.4	173	114	4	20	187	393	555	6.1e-11	68.9
Ocupat_v02_G000354.t0	ENSP00000497482.1	27.9	326	221	8	535	855	611	927	2.4e-25	117.9
Ocupat_v02_G000359.t0	ENSP00000302486.5	70.8	359	95	4	20	368	7	365	2.3e-139	494.6
Ocupat_v02_G000361.t0	ENSP00000232375.3	59.3	435	176	1	13	446	35	469	1.6e-151	535.0
Ocupat_v02_G000362.t0	ENSP00000333277.2	100.0	117	0	0	1	117	1	117	1.7e-56	219.9
Ocupat_v02_G000363.t0	ENSP00000222803.5	45.2	93	48	1	365	454	43	135	7.3e-14	77.8
Ocupat_v02_G000364.t0	ENSP00000463338.1	70.9	148	40	2	1	147	39	184	2.6e-53	207.2
Ocupat_v02_G000365.t0	ENSP00000456972.1	35.4	291	163	6	498	775	177	455	2.3e-34	147.1
Ocupat_v02_G000366.t0	ENSP00000494824.1	22.1	592	333	15	2170	2686	4	542	5.4e-24	114.0
Ocupat_v02_G000367.t0	ENSP00000265070.6	78.9	246	52	0	40	285	53	298	1.8e-111	401.4
Ocupat_v02_G000368.t0	ENSP00000305632.8	52.1	219	75	3	46	264	3	191	1.1e-51	203.4
Ocupat_v02_G000369.t1	ENSP00000344801.1	42.7	707	274	14	30	700	47	658	1.5e-138	492.7
Ocupat_v02_G000370.t0	ENSP00000286344.3	36.0	544	200	13	17	526	47	476	3.1e-75	282.7
Ocupat_v02_G000371.t0	ENSP00000322872.5	57.1	28	12	0	24	51	540	567	7.3e-04	43.9
Ocupat_v02_G000372.t0	ENSP00000369681.3	51.0	527	206	11	1	482	1	520	1.8e-148	525.0
Ocupat_v02_G000377.t0	ENSP00000427571.1	54.4	406	169	3	37	426	48	453	4.0e-118	424.9
Ocupat_v02_G000381.t0	ENSP00000296581.5	95.9	74	3	0	3	76	4	77	5.9e-36	148.7
Ocupat_v02_G000383.t0	ENSP00000381003.2	26.2	596	322	15	1040	1526	1133	1719	8.2e-41	169.1
Ocupat_v02_G000384.t0	ENSP00000381003.2	26.2	592	311	15	364	836	1135	1719	2.5e-39	163.3
Ocupat_v02_G000389.t0	ENSP00000249861.4	39.3	89	53	1	1	88	1	89	5.3e-09	62.4
Ocupat_v02_G000391.t0	ENSP00000381003.2	33.9	218	112	3	54	239	1498	1715	1.9e-27	122.1
Ocupat_v02_G000393.t0	ENSP00000381003.2	26.2	596	323	16	425	912	1129	1715	1.9e-37	157.1
Ocupat_v02_G000395.t0	ENSP00000381003.2	26.6	593	317	17	732	1216	1133	1715	2.2e-41	170.6
Ocupat_v02_G000398.t0	ENSP00000381003.2	26.1	591	318	15	397	877	1134	1715	8.1e-41	168.3
Ocupat_v02_G000399.t0	ENSP00000381003.2	25.4	606	322	16	710	1194	1122	1718	1.6e-36	154.5
Ocupat_v02_G000402.t0	ENSP00000297990.4	45.0	1105	571	15	41	1134	60	1138	1.3e-261	902.1
Ocupat_v02_G000403.t0	ENSP00000161863.4	47.8	1544	598	21	10	1502	33	1419	0.0e+00	1285.8
Ocupat_v02_G000404.t0	ENSP00000379434.4	26.9	398	256	10	4	391	17	389	3.7e-31	135.2
Ocupat_v02_G000406.t0	ENSP00000379434.4	32.7	281	175	7	4	279	17	288	2.3e-29	129.8
Ocupat_v02_G000408.t0	ENSP00000356230.3	28.1	342	209	8	1	334	5	317	2.0e-26	119.8
Ocupat_v02_G000410.t0	ENSP00000300976.3	30.0	363	226	11	3	347	44	396	6.1e-34	144.8
Ocupat_v02_G000411.t0	ENSP00000353024.4	36.4	220	132	3	4	223	19	230	4.0e-31	135.6
Ocupat_v02_G000412.t0	ENSP00000306356.4	24.3	572	396	11	3	564	27	571	5.2e-36	151.8
Ocupat_v02_G000413.t0	ENSP00000306356.4	27.7	531	306	14	11	523	28	498	8.2e-42	171.0
Ocupat_v02_G000415.t0	ENSP00000499791.1	47.7	503	233	6	218	711	214	695	3.0e-123	441.8
Ocupat_v02_G000430.t0	ENSP00000381003.2	31.2	298	164	7	79	337	1420	1715	3.7e-34	144.8
Ocupat_v02_G000452.t0	ENSP00000381003.2	26.6	593	321	17	621	1105	1129	1715	5.9e-41	169.1
Ocupat_v02_G000453.t0	ENSP00000381003.2	31.4	325	174	8	453	730	1393	1715	1.0e-33	144.4
Ocupat_v02_G000456.t0	ENSP00000357804.3	41.7	132	74	1	161	292	107	235	3.4e-23	108.2
Ocupat_v02_G000457.t0	ENSP00000286732.4	41.5	275	147	4	1	261	1	275	6.2e-49	193.7
Ocupat_v02_G000458.t0	ENSP00000455459.1	30.0	424	212	13	11	422	14	364	2.4e-43	175.6
Ocupat_v02_G000461.t0	ENSP00000381003.2	26.1	590	322	17	790	1272	1133	1715	5.4e-38	159.5
Ocupat_v02_G000462.t0	ENSP00000379680.3	53.0	338	124	6	19	324	14	348	1.2e-96	352.4
Ocupat_v02_G000463.t0	ENSP00000379680.3	52.2	393	170	8	19	396	14	403	1.0e-110	399.4
Ocupat_v02_G000464.t0	ENSP00000379680.3	54.3	394	167	7	430	814	15	404	4.4e-118	424.9
Ocupat_v02_G000465.t0	ENSP00000296440.6	35.0	100	59	4	78	172	1063	1161	1.7e-06	52.4
Ocupat_v02_G000467.t0	ENSP00000299213.7	32.0	438	233	11	61	451	72	491	3.1e-41	168.7
Ocupat_v02_G000468.t0	ENSP00000489896.1	53.3	105	49	0	207	311	56	160	4.0e-30	132.1
Ocupat_v02_G000470.t0	ENSP00000252674.6	32.8	604	296	13	6	555	7	554	9.8e-53	207.2
Ocupat_v02_G000471.t1	ENSP00000383886.1	32.2	974	486	22	27	934	66	931	2.0e-114	412.9
Ocupat_v02_G000473.t0	ENSP00000417085.1	36.4	698	393	15	85	764	40	704	5.6e-110	397.9
Ocupat_v02_G000474.t0	ENSP00000237853.4	29.8	637	291	16	5	492	9	638	9.2e-47	187.2
Ocupat_v02_G000479.t0	ENSP00000381003.2	25.2	618	330	17	557	1052	1111	1718	4.0e-39	162.9
Ocupat_v02_G000481.t0	ENSP00000381003.2	25.7	596	308	18	169	643	1134	1715	3.6e-38	159.1
Ocupat_v02_G000482.t0	ENSP00000300289.5	53.0	489	209	12	1	473	21	504	8.4e-138	489.6
Ocupat_v02_G000483.t0	ENSP00000308219.7	39.0	377	197	11	21	383	78	435	8.1e-58	223.8
Ocupat_v02_G000486.t0	ENSP00000379680.3	53.6	390	171	7	28	411	18	403	2.4e-120	431.4
Ocupat_v02_G000487.t0	ENSP00000261425.3	28.7	307	204	4	4	303	156	454	1.4e-31	137.1
Ocupat_v02_G000488.t0	ENSP00000353024.4	34.1	220	137	3	8	227	19	230	5.2e-28	124.0
